house_id,area_sqft,bedrooms,bathrooms,age_years,year_built,condition_score,garage_cars,parking_spots,furnishing_status,location,floor_number,total_floors,price,price_per_sqft,rooms_per_bath,age_category
210,3726.0,4,3.1,34,1990,2,0,2,Unfurnished,Lakeside,6,3,1016700.0,272.86634460547504,1.2903225806451613,Old
211,2085.0,3,2.1,79,1945,1,2,1,Fully Furnished,Suburb_A,0,3,281400.0,134.9640287769784,1.4285714285714286,Very Old
212,2368.0,2,1.0,45,1979,2,2,0,Semi-Furnished,Riverside,0,1,503100.0,212.45777027027026,2.0,Old
213,2277.0,3,2.2,11,2013,4,1,1,Semi-Furnished,Suburb_B,1,5,481400.0,211.4185331576636,1.3636363636363635,Recent
214,2126.0,2,1.7,25,1999,3,2,2,Semi-Furnished,Greenfield,0,5,399400.0,187.8645343367827,1.1764705882352942,Moderate
215,1642.0,4,2.8,29,1995,3,1,0,Semi-Furnished,Hillview,8,1,877400.0,534.3483556638246,1.4285714285714286,Moderate
216,2179.0,4,3.2,3,2021,5,1,1,Unfurnished,Northside,9,4,1050500.0,482.10188159706286,1.25,New
217,1414.0,2,2.2,91,1933,2,2,1,Fully Furnished,Riverside,6,2,480200.0,339.6039603960396,0.9090909090909091,Very Old
218,1682.0,2,1.9,7,2017,4,1,1,Semi-Furnished,Suburb_B,6,3,856049.5261925336,281.9857312722949,1.0526315789473684,Recent
219,1557.0,3,2.9,44,1980,2,1,0,Semi-Furnished,Greenfield,0,1,278100.0,178.61271676300578,1.0344827586206897,Old
220,1841.0,2,1.7,30,1994,2,1,2,Semi-Furnished,Hillview,0,2,478300.0,259.80445410103204,1.1764705882352942,Moderate
221,2957.0,3,2.8,1,2023,5,2,1,Semi-Furnished,Lakeside,7,1,2400500.0,811.8025025363544,1.0714285714285714,New
222,866.0,4,3.0,86,1938,1,1,2,Unfurnished,Southside,4,2,203500.0,234.98845265588915,1.3333333333333333,Very Old
223,2143.0,3,2.2,72,1952,1,2,0,Fully Furnished,Greenfield,5,1,435400.0,203.17312179188053,1.3636363636363635,Very Old
224,994.0,4,2.4,31,1993,2,1,1,Fully Furnished,Lakeside,7,2,411000.0,413.48088531187125,1.6666666666666667,Old
225,1564.0,3,2.8,13,2011,4,2,1,Unfurnished,Northside,2,3,523000.0,334.39897698209717,1.0714285714285714,Recent
226,2344.0,2,2.1,7,2017,4,1,0,Semi-Furnished,Riverside,0,4,919300.0,392.1928327645051,0.9523809523809523,Recent
227,1832.0,4,3.0,21,2003,3,1,0,Fully Furnished,Downtown,7,1,939600.0,512.882096069869,1.3333333333333333,Moderate
228,1261.0,3,2.3,15,2009,4,2,1,Semi-Furnished,Southside,2,4,457000.0,362.41078509119745,1.3043478260869565,Recent
229,1442.0,3,2.2,30,1994,2,1,0,Semi-Furnished,Lakeside,7,2,516800.0,358.3911234396671,1.3636363636363635,Moderate
230,2140.0,2,1.7,93,1931,1,0,1,Fully Furnished,Downtown,2,4,497700.0,232.57009345794393,1.1764705882352942,Very Old
231,1435.0,2,1.9,34,1990,3,1,0,Fully Furnished,Downtown,0,2,528700.0,368.4320557491289,1.0526315789473684,Old
232,1908.0,5,3.5,79,1945,1,1,0,Unfurnished,Downtown,0,4,396400.0,207.75681341719078,1.4285714285714286,Very Old
233,1823.0,2,1.7,39,1985,2,0,2,Semi-Furnished,Downtown,6,3,543400.0,298.08008776741633,1.1764705882352942,Old
234,1474.0,5,3.9,28,1996,3,2,0,Fully Furnished,OldTown,4,2,456000.0,309.36227951153325,1.2820512820512822,Moderate
235,2872.0,5,4.0,73,1951,1,3,2,Fully Furnished,Suburb_A,2,2,527200.0,183.56545961002786,1.25,Very Old
236,2117.0,4,3.3,28,1996,3,1,2,Semi-Furnished,Northside,3,5,564600.0,266.6981577704299,1.2121212121212122,Moderate
237,787.0,3,2.3,75,1949,1,2,1,Fully Furnished,Greenfield,4,4,172100.0,218.67852604828462,1.3043478260869565,Very Old
238,1893.0,3,2.4,17,2007,3,2,2,Unfurnished,Suburb_B,0,2,349200.0,184.46909667194927,1.25,Moderate
239,1469.0,4,3.1,7,2017,4,2,2,Semi-Furnished,Northside,1,1,615400.0,418.9244383934649,1.2903225806451613,Recent
240,3842.273736726952,2,1.9,73,1951,1,0,2,Semi-Furnished,Riverside,0,3,367600.0,165.1392632524708,1.0526315789473684,Very Old
241,1404.0,3,2.5,35,1989,2,0,2,Unfurnished,Greenfield,1,5,267700.0,190.66951566951568,1.2,Old
242,1743.0,3,2.5,79,1945,1,0,1,Semi-Furnished,Suburb_B,3,1,230100.0,132.01376936316694,1.2,Very Old
243,2052.0,3,2.0,88,1936,1,0,3,Fully Furnished,Lakeside,0,5,468500.0,228.31384015594543,1.5,Very Old
244,2233.0,3,2.3,2,2022,5,1,1,Semi-Furnished,Riverside,1,1,1346500.0,603.000447828034,1.3043478260869565,New
245,1200.0,3,2.7,30,1994,2,1,1,Semi-Furnished,Hillview,1,5,338500.0,282.0833333333333,1.111111111111111,Moderate
246,1633.0,3,2.4,22,2002,3,1,0,Semi-Furnished,Northside,0,3,407200.0,249.35701163502756,1.25,Moderate
247,1563.0,4,3.4,37,1987,3,0,2,Semi-Furnished,Lakeside,9,2,795800.0,509.14907229686503,1.1764705882352942,Old
248,1473.0,2,2.1,62,1962,1,1,1,Semi-Furnished,Downtown,0,2,398451.9608060927,141.20841819416157,0.9523809523809523,Very Old
249,2683.0,5,4.3,16,2008,3,2,0,Fully Furnished,Lakeside,5,3,1221100.0,455.1248602310846,1.1627906976744187,Moderate
250,2002.0,3,2.4,33,1991,2,2,1,Unfurnished,Lakeside,0,2,493600.0,246.55344655344655,1.25,Old
251,1170.0,4,3.0,46,1978,1,0,2,Semi-Furnished,Northside,7,5,197400.0,168.71794871794873,1.3333333333333333,Old
252,2259.0,3,1.6,7,2017,4,2,0,Semi-Furnished,OldTown,8,3,694300.0,307.34838424081454,1.875,Recent
253,2861.0,4,3.1,65,1959,1,3,0,Semi-Furnished,Lakeside,2,2,612000.0,213.9112198531982,1.2903225806451613,Very Old
254,2316.0,1,1.0,36,1988,2,2,1,Semi-Furnished,Lakeside,7,5,797758.0498088126,212.39205526770294,1.0,Old
255,1040.0,4,3.3,90,1934,1,2,1,Fully Furnished,Suburb_A,0,2,154400.0,148.46153846153845,1.2121212121212122,Very Old
256,1558.0,1,1.0,20,2004,3,2,0,Fully Furnished,Northside,0,4,484300.0,310.8472400513479,1.0,Moderate
257,2433.0,4,3.1,6,2018,4,1,0,Fully Furnished,Riverside,0,4,1087000.0,446.773530620633,1.2903225806451613,Recent
258,1446.0,5,3.5,30,1994,2,2,0,Semi-Furnished,Greenfield,1,5,336100.0,232.43430152143844,1.4285714285714286,Moderate
259,2022.0,2,1.3,4,2020,5,2,0,Semi-Furnished,Southside,1,1,929000.0,459.44609297725026,1.5384615384615383,New
260,2187.0,2,1.7,94,1930,1,2,1,Unfurnished,Hillview,1,2,369200.0,168.81572930955647,1.1764705882352942,Very Old
261,1337.0,4,3.7,2,2022,5,1,1,Semi-Furnished,Lakeside,2,2,968500.0,724.382946896036,1.081081081081081,New
262,1770.0,2,1.6,54,1970,1,1,1,Unfurnished,Lakeside,6,2,306800.0,173.33333333333334,1.25,Very Old
263,600.0,4,3.3,31,1993,2,1,2,Unfurnished,Greenfield,0,2,152700.0,254.5,1.2121212121212122,Old
264,1288.0,2,1.9,22,2002,3,1,0,Unfurnished,Suburb_A,0,4,166500.0,129.27018633540374,1.0526315789473684,Moderate
265,1674.0,2,1.4,3,2021,5,2,1,Unfurnished,Northside,3,2,647900.0,387.037037037037,1.4285714285714286,New
266,1176.0,5,4.1,37,1987,2,0,2,Semi-Furnished,Suburb_A,2,2,253600.0,215.64625850340136,1.2195121951219514,Old
267,2616.0,3,2.2,35,1989,2,0,3,Semi-Furnished,Northside,0,1,494200.0,188.914373088685,1.3636363636363635,Old
268,1085.0,4,3.5,16,2008,3,1,1,Fully Furnished,Riverside,0,1,484900.0,446.91244239631334,1.1428571428571428,Moderate
269,1580.0,3,2.4,83,1941,1,1,1,Unfurnished,Southside,3,3,243400.0,154.0506329113924,1.25,Very Old
270,1865.0,3,2.5,18,2006,2,0,1,Semi-Furnished,Southside,0,1,403400.0,216.30026809651474,1.2,Moderate
271,2521.0,3,2.2,27,1997,3,0,2,Semi-Furnished,Hillview,8,1,1198600.0,475.446251487505,1.3636363636363635,Moderate
272,1082.0,3,2.6,32,1992,2,1,1,Semi-Furnished,Downtown,0,2,346800.0,320.51756007393715,1.1538461538461537,Old
273,2382.0,3,3.0,5,2019,4,1,1,Semi-Furnished,Lakeside,0,1,2021886.0968681823,368.51385390428214,1.0,New
274,1805.0,3,2.1,87,1937,2,0,2,Semi-Furnished,Hillview,2,1,639743.9882550834,228.75346260387812,1.4285714285714286,Very Old
275,1309.0,3,2.3,22,2002,3,2,1,Semi-Furnished,Northside,9,4,442600.0,338.12070282658516,1.3043478260869565,Moderate
276,2031.0,2,1.7,4,2020,5,2,1,Unfurnished,Northside,5,4,909700.0,447.9074347612014,1.1764705882352942,New
277,1900.0,4,3.4,23,2001,3,2,1,Unfurnished,Northside,1,2,456900.0,240.47368421052633,1.1764705882352942,Moderate
278,1500.0,2,1.4,36,1988,2,0,1,Unfurnished,Suburb_B,0,2,235300.0,156.86666666666667,1.4285714285714286,Old
279,1835.0,3,1.6,30,1994,2,1,2,Unfurnished,Riverside,3,5,499700.0,272.31607629427793,1.875,Moderate
280,1607.0,2,2.0,44,1980,3,1,1,Fully Furnished,OldTown,0,1,241200.0,150.09334163036715,1.0,Old
281,1857.0,3,2.6,3,2021,5,2,1,Unfurnished,OldTown,5,2,660700.0,355.7889068389876,1.1538461538461537,New
282,2131.0,4,2.7,17,2007,2,2,0,Fully Furnished,Suburb_A,4,2,633700.0,297.3721257625528,1.4814814814814814,Moderate
283,2593.0,2,1.4,66,1958,1,1,1,Unfurnished,OldTown,0,3,244800.0,94.40802159660625,1.4285714285714286,Very Old
284,1181.0,2,2.1,4,2020,5,2,1,Fully Furnished,Greenfield,0,5,514000.0,435.22438611346314,0.9523809523809523,New
285,2867.0,2,2.0,73,1951,1,2,1,Semi-Furnished,Northside,6,2,507200.0,176.909661667248,1.0,Very Old
286,824.0,3,2.7,5,2019,4,0,1,Unfurnished,Lakeside,4,2,458400.0,556.3106796116505,1.111111111111111,New
287,1724.0,4,3.1,69,1955,1,1,1,Semi-Furnished,Suburb_A,7,3,317100.0,183.93271461716938,1.2903225806451613,Very Old
288,2094.0,1,1.0,21,2003,4,0,2,Semi-Furnished,Lakeside,0,5,642700.0,306.9245463228271,1.0,Moderate
289,1940.0,4,3.2,37,1987,2,0,1,Semi-Furnished,Suburb_A,5,4,368400.0,189.89690721649484,1.25,Old
290,1489.0,3,2.7,8,2016,4,2,0,Semi-Furnished,Lakeside,0,3,666600.0,447.68300873069177,1.111111111111111,Recent
291,1696.0,3,2.1,3,2021,5,1,1,Fully Furnished,Northside,0,4,1030400.0,607.5471698113207,1.4285714285714286,New
292,1553.0,5,3.8,12,2012,4,1,0,Semi-Furnished,Greenfield,5,1,706500.0,454.92594977462977,1.3157894736842106,Recent
293,1505.0,3,2.7,7,2017,5,2,0,Fully Furnished,Greenfield,7,2,712800.0,473.62126245847173,1.111111111111111,Recent
294,2225.0,3,2.4,18,2006,3,1,1,Semi-Furnished,Downtown,0,1,721100.0,324.08988764044943,1.25,Moderate
295,1979.0,1,1.2,31,1993,2,1,0,Fully Furnished,Northside,7,1,763900.0,386.00303183425973,0.8333333333333334,Old
296,1454.0,2,1.4,35,1989,2,0,2,Semi-Furnished,Hillview,5,3,328400.0,225.85969738651994,1.4285714285714286,Old
297,2250.0,2,1.6,61,1963,1,0,3,Semi-Furnished,Greenfield,1,4,286200.0,127.2,1.25,Very Old
298,1954.0,1,1.0,39,1985,2,0,1,Semi-Furnished,Suburb_A,8,3,335900.0,171.90378710337768,1.0,Old
299,2206.0,3,2.4,36,1988,2,0,2,Semi-Furnished,Downtown,3,3,519900.0,235.675430643699,1.25,Old
300,2115.0,3,2.0,24,2000,3,1,2,Semi-Furnished,Riverside,5,1,834300.0,394.468085106383,1.5,Moderate
301,1386.0,3,2.3,28,1996,4,1,0,Unfurnished,Northside,3,3,443400.0,319.9134199134199,1.3043478260869565,Moderate
302,1520.0,2,1.2,24,2000,2,2,2,Unfurnished,Northside,2,2,388100.0,255.32894736842104,1.6666666666666667,Moderate
303,2174.0,2,1.8,71,1953,1,2,1,Unfurnished,Suburb_B,7,3,302500.0,139.1444342226311,1.1111111111111112,Very Old
304,2105.0,3,2.6,13,2011,4,2,0,Semi-Furnished,Downtown,0,2,833600.0,396.0095011876485,1.1538461538461537,Recent
305,1790.0,5,3.5,0,2024,5,1,1,Semi-Furnished,Suburb_A,0,2,731600.0,408.7150837988827,1.4285714285714286,New
306,1859.0,2,2.0,39,1985,2,0,1,Fully Furnished,Northside,8,2,554900.0,298.49381387842925,1.0,Old
307,2439.0,4,3.9,12,2012,4,2,1,Semi-Furnished,Northside,7,2,926900.0,380.0328003280033,1.0256410256410258,Recent
308,1504.0,3,2.4,79,1945,1,1,1,Unfurnished,Downtown,1,1,329100.0,218.81648936170214,1.25,Very Old
309,2074.0,3,2.2,74,1950,1,0,3,Semi-Furnished,Northside,0,2,269600.0,129.9903567984571,1.3636363636363635,Very Old
310,1699.0,3,3.2,4,2020,5,2,1,Semi-Furnished,Downtown,5,2,1348000.0,793.4078869923485,0.9375,New
311,1691.0,2,1.2,6,2018,4,1,2,Fully Furnished,Southside,0,3,619700.0,366.4695446481372,1.6666666666666667,Recent
312,2349.0,2,1.6,29,1995,3,1,2,Fully Furnished,Riverside,2,3,693600.0,295.27458492975734,1.25,Moderate
313,2213.0,3,2.5,36,1988,3,2,1,Fully Furnished,Lakeside,0,5,725600.0,327.88070492544057,1.2,Old
314,2207.0,3,2.8,16,2008,3,2,1,Semi-Furnished,OldTown,4,3,482500.0,218.6225645672859,1.0714285714285714,Moderate
315,2453.0,5,4.1,48,1976,2,1,2,Semi-Furnished,Lakeside,0,2,626200.0,255.27924989808398,1.2195121951219514,Old
316,1811.0,3,2.3,35,1989,1,1,2,Semi-Furnished,Lakeside,5,3,800224.6857394272,215.4058531198233,1.3043478260869565,Old
317,2141.0,2,1.3,19,2005,3,1,0,Semi-Furnished,Riverside,5,2,866600.0,404.7641289117235,1.5384615384615383,Moderate
318,1645.0,4,3.1,1,2023,5,2,0,Unfurnished,Northside,3,1,844500.0,513.3738601823708,1.2903225806451613,New
319,1962.0,2,1.3,54,1970,1,0,2,Unfurnished,OldTown,0,3,199800.0,101.8348623853211,1.5384615384615383,Very Old
320,1735.0,3,2.4,12,2012,4,1,1,Unfurnished,Northside,0,1,597500.0,344.38040345821327,1.25,Recent
321,1848.0,3,2.2,69,1955,1,2,0,Semi-Furnished,Greenfield,0,1,223500.0,120.94155844155844,1.3636363636363635,Very Old
322,2098.0,5,3.6,25,1999,2,1,1,Semi-Furnished,Greenfield,2,3,468500.0,223.30791229742613,1.3888888888888888,Moderate
323,1391.0,4,3.6,34,1990,2,2,1,Unfurnished,Lakeside,5,3,384400.0,276.3479511143062,1.1111111111111112,Old
324,2846.0,3,2.3,76,1948,1,2,1,Fully Furnished,Southside,0,3,469100.0,164.82782853127196,1.3043478260869565,Very Old
325,1297.0,3,2.0,75,1949,1,1,1,Fully Furnished,Downtown,6,1,1186768.3494664046,426.67694680030843,1.5,Very Old
326,1193.0,5,3.9,22,2002,3,2,0,Semi-Furnished,Hillview,6,4,497300.0,416.848281642917,1.2820512820512822,Moderate
327,2379.0,2,1.6,12,2012,3,1,2,Semi-Furnished,Southside,2,3,588400.0,247.3308112652375,1.25,Recent
328,2196.0,1,1.0,58,1966,2,2,2,Fully Furnished,Hillview,1,4,482200.0,219.58105646630236,1.0,Very Old
329,2112.0,2,1.7,26,1998,3,2,1,Unfurnished,Southside,7,3,509400.0,241.1931818181818,1.1764705882352942,Moderate
330,2114.0,2,1.3,11,2013,4,1,2,Semi-Furnished,Riverside,7,2,1283700.0,607.2374645222327,1.5384615384615383,Recent
331,1794.0,3,2.9,82,1942,1,2,0,Semi-Furnished,Suburb_A,9,1,401200.0,223.63433667781493,1.0344827586206897,Very Old
332,1351.0,3,2.6,11,2013,4,2,1,Semi-Furnished,Downtown,1,3,712300.0,527.2390821613619,1.1538461538461537,Recent
333,1838.0,3,2.3,1,2023,5,1,0,Semi-Furnished,Suburb_B,8,3,681700.0,370.892274211099,1.3043478260869565,New
334,1461.0,1,1.0,0,2024,5,0,1,Fully Furnished,Northside,0,2,733000.0,501.71115674195755,1.0,New
335,2288.0,4,3.2,37,1987,2,0,2,Fully Furnished,Downtown,2,3,876700.0,383.1730769230769,1.25,Old
336,1726.0,3,2.6,40,1984,2,1,1,Fully Furnished,Lakeside,2,2,496300.0,287.54345307068365,1.1538461538461537,Old
337,1387.0,3,2.4,18,2006,2,2,0,Unfurnished,Southside,2,2,348600.0,251.33381398702235,1.25,Moderate
338,1639.0,3,2.3,19,2005,3,2,1,Semi-Furnished,Hillview,5,2,590900.0,360.52471018913974,1.3043478260869565,Moderate
339,2006.0,3,2.4,20,2004,3,1,0,Semi-Furnished,Northside,0,1,443700.0,221.1864406779661,1.25,Moderate
340,1518.0,2,1.4,41,1983,3,1,2,Semi-Furnished,Downtown,8,1,788300.0,519.3017127799736,1.4285714285714286,Old
341,1389.0,2,1.5,3,2021,4,1,1,Semi-Furnished,Lakeside,4,3,816500.0,587.832973362131,1.3333333333333333,New
342,1922.0,4,2.6,87,1937,1,0,3,Semi-Furnished,Downtown,8,1,671400.0,349.3236212278876,1.5384615384615383,Very Old
343,1922.0,5,4.3,13,2011,4,1,0,Fully Furnished,Suburb_A,0,1,700600.0,364.51612903225805,1.1627906976744187,Recent
344,1547.0,3,2.5,99,1925,1,1,2,Unfurnished,Suburb_A,5,5,193400.0,125.01616031027795,1.2,Very Old
345,1564.0,2,1.4,10,2014,5,1,0,Semi-Furnished,Lakeside,2,1,794800.0,508.1841432225064,1.4285714285714286,Recent
346,1916.0,3,3.0,58,1966,1,2,1,Semi-Furnished,Southside,3,3,315800.0,164.82254697286012,1.0,Very Old
347,1076.0,4,3.2,13,2011,5,1,1,Semi-Furnished,Riverside,6,5,626000.0,581.7843866171004,1.25,Recent
348,1096.0,4,2.9,4,2020,5,1,0,Unfurnished,Hillview,0,2,471000.0,429.7445255474453,1.3793103448275863,New
349,1441.0,2,1.9,77,1947,2,0,2,Semi-Furnished,Lakeside,0,3,298800.0,207.3560027758501,1.0526315789473684,Very Old
350,1693.0,1,1.0,74,1950,1,2,1,Fully Furnished,Suburb_A,6,5,239300.0,141.34672179562907,1.0,Very Old
351,1955.0,4,3.3,24,2000,2,2,0,Unfurnished,Northside,3,4,448000.0,229.15601023017902,1.2121212121212122,Moderate
352,2538.0,3,2.3,45,1979,2,1,0,Semi-Furnished,Southside,0,2,443200.0,174.62568951930655,1.3043478260869565,Old
353,2229.0,2,1.7,33,1991,2,1,0,Fully Furnished,OldTown,3,2,408700.0,183.35576491700314,1.1764705882352942,Old
354,1720.0,1,1.0,73,1951,1,1,0,Fully Furnished,Northside,2,2,286700.0,166.6860465116279,1.0,Very Old
355,1790.0,3,2.6,18,2006,3,1,0,Unfurnished,Hillview,5,4,533300.0,297.9329608938547,1.1538461538461537,Moderate
356,1299.0,4,2.6,31,1993,2,0,3,Unfurnished,Lakeside,0,4,407400.0,313.6258660508083,1.5384615384615383,Old
357,1791.0,5,3.9,29,1995,4,1,1,Unfurnished,Lakeside,4,4,618200.0,345.17029592406476,1.2820512820512822,Moderate
358,1656.0,3,2.9,21,2003,2,2,1,Unfurnished,Suburb_A,4,2,311300.0,187.9830917874396,1.0344827586206897,Moderate
359,1961.0,3,2.2,80,1944,1,0,1,Semi-Furnished,Riverside,6,2,420300.0,214.32942376338602,1.3636363636363635,Very Old
360,1386.0,2,1.4,9,2015,4,0,3,Semi-Furnished,Suburb_A,8,2,561000.0,404.76190476190476,1.4285714285714286,Recent
361,2060.0,3,2.3,8,2016,5,2,2,Semi-Furnished,Suburb_A,2,1,870000.0,422.33009708737865,1.3043478260869565,Recent
362,2566.0,3,2.0,34,1990,3,1,1,Unfurnished,OldTown,1,3,403900.0,157.4045206547155,1.5,Old
363,1746.0,3,1.7,39,1985,2,1,0,Semi-Furnished,Riverside,0,1,447700.0,256.41466208476515,1.7647058823529411,Old
364,2001.0,3,2.3,11,2013,4,1,1,Unfurnished,Riverside,1,2,784400.0,392.0039980009995,1.3043478260869565,Recent
365,2145.0,2,1.6,23,2001,3,1,1,Fully Furnished,Greenfield,0,4,534400.0,249.13752913752913,1.25,Moderate
366,1599.0,2,1.6,90,1934,1,2,2,Unfurnished,Riverside,7,1,394900.0,246.96685428392746,1.25,Very Old
367,1912.0,3,2.4,14,2010,4,1,0,Semi-Furnished,Northside,7,5,747400.0,390.89958158995813,1.25,Recent
368,1806.0,2,1.6,40,1984,2,2,1,Unfurnished,Northside,2,1,397000.0,219.82281284606867,1.25,Old
369,1849.0,2,1.9,52,1972,1,2,1,Fully Furnished,Suburb_B,0,5,217200.0,117.46890210924825,1.0526315789473684,Very Old
370,1413.0,5,3.9,27,1997,3,2,2,Fully Furnished,Hillview,0,2,537000.0,380.0424628450106,1.2820512820512822,Moderate
371,1812.0,3,2.2,88,1936,1,0,2,Fully Furnished,Greenfield,8,1,488000.0,269.3156732891832,1.3636363636363635,Very Old
372,2049.0,3,2.3,51,1973,1,1,0,Semi-Furnished,Suburb_B,8,3,306300.0,149.48755490483163,1.3043478260869565,Very Old
373,2526.0,4,3.4,27,1997,2,0,2,Semi-Furnished,Riverside,0,4,768300.0,304.1567695961995,1.1764705882352942,Moderate
374,2280.0,5,4.4,34,1990,2,1,1,Unfurnished,Downtown,4,2,762600.0,334.4736842105263,1.1363636363636362,Old
375,2877.0,3,2.2,43,1981,2,2,1,Semi-Furnished,Northside,0,3,520800.0,181.02189781021897,1.3636363636363635,Old
376,1416.0,4,3.2,35,1989,2,1,2,Fully Furnished,Greenfield,0,5,302600.0,213.70056497175142,1.25,Old
377,2236.0,3,2.5,77,1947,1,2,2,Fully Furnished,Southside,0,1,366500.0,163.9087656529517,1.2,Very Old
378,1892.0,3,2.1,21,2003,3,1,0,Fully Furnished,Greenfield,4,4,462000.0,244.1860465116279,1.4285714285714286,Moderate
379,2895.0,3,2.4,17,2007,4,1,0,Unfurnished,Northside,0,1,830900.0,287.01208981001724,1.25,Moderate
380,1396.0,3,2.0,12,2012,4,2,1,Unfurnished,Hillview,0,2,809842.5312934064,359.6704871060172,1.5,Recent
381,1380.0,3,1.9,1,2023,4,1,0,Unfurnished,OldTown,0,1,355400.0,257.536231884058,1.5789473684210527,New
382,1500.0,3,2.5,2,2022,5,2,0,Semi-Furnished,Lakeside,0,2,772000.0,514.6666666666666,1.2,New
383,738.0,2,1.5,76,1948,1,1,1,Fully Furnished,OldTown,5,1,153700.0,208.26558265582656,1.3333333333333333,Very Old
384,1537.0,3,2.5,41,1983,2,2,2,Fully Furnished,Southside,0,2,303400.0,197.39752765126872,1.2,Old
385,1420.0,2,1.6,39,1985,1,1,0,Semi-Furnished,Downtown,8,2,465200.0,327.6056338028169,1.25,Old
386,1875.0,3,2.1,37,1987,2,2,1,Unfurnished,Suburb_B,0,3,284700.0,151.84,1.4285714285714286,Old
387,1971.0,3,2.4,72,1952,1,0,2,Fully Furnished,Riverside,1,3,390200.0,197.97057331303907,1.25,Very Old
388,2738.0,4,2.8,28,1996,3,0,3,Fully Furnished,Northside,0,2,848700.0,309.9707815924032,1.4285714285714286,Moderate
389,2275.0,4,3.6,76,1948,1,2,0,Unfurnished,OldTown,0,1,235700.0,103.6043956043956,1.1111111111111112,Very Old
390,1512.0,4,2.8,21,2003,3,2,0,Semi-Furnished,OldTown,0,5,305900.0,202.3148148148148,1.4285714285714286,Moderate
391,1351.0,3,2.3,86,1938,2,0,3,Fully Furnished,Suburb_A,0,2,214600.0,158.84529977794227,1.3043478260869565,Very Old
392,2046.0,4,2.9,44,1980,2,1,2,Unfurnished,Greenfield,8,1,449900.0,219.89247311827958,1.3793103448275863,Old
393,1140.0,3,2.6,15,2009,3,1,1,Fully Furnished,Suburb_B,5,2,336300.0,295.0,1.1538461538461537,Recent
394,2716.0,2,1.5,34,1990,2,1,0,Unfurnished,Hillview,8,3,545000.0,200.66273932253313,1.3333333333333333,Old
395,2390.0,1,1.0,32,1992,1,2,1,Fully Furnished,Riverside,0,1,479900.0,200.79497907949792,1.0,Old
396,1565.0,2,1.9,8,2016,3,0,1,Fully Furnished,Hillview,2,1,762700.0,487.3482428115016,1.0526315789473684,Recent
397,943.0,3,2.4,35,1989,2,1,0,Semi-Furnished,Riverside,0,4,252300.0,267.5503711558855,1.25,Old
398,2477.0,3,2.6,18,2006,3,1,1,Fully Furnished,Suburb_B,6,2,545100.0,220.06459426725877,1.1538461538461537,Moderate
399,1743.0,4,2.9,2,2022,5,1,1,Semi-Furnished,Suburb_A,9,2,1041400.0,597.4756167527252,1.3793103448275863,New
400,2419.0,2,1.2,90,1934,2,2,0,Semi-Furnished,Riverside,7,5,546000.0,225.71310458867302,1.6666666666666667,Very Old
401,1003.0,2,1.6,38,1986,2,2,0,Semi-Furnished,Southside,0,1,210600.0,209.9700897308076,1.25,Old
402,1500.0,5,3.9,77,1947,1,0,2,Semi-Furnished,Suburb_A,0,3,226500.0,151.0,1.2820512820512822,Very Old
403,1803.0,2,1.8,40,1984,2,2,1,Semi-Furnished,Greenfield,0,2,289100.0,160.3438713255685,1.1111111111111112,Old
404,1823.0,3,2.4,21,2003,4,1,2,Fully Furnished,Downtown,0,1,802000.0,439.93417443774,1.25,Moderate
405,1575.0,3,2.5,30,1994,2,1,2,Unfurnished,Downtown,0,1,465800.0,295.74603174603175,1.2,Moderate
406,2111.0,3,1.9,40,1984,3,0,3,Unfurnished,Lakeside,0,3,425200.0,201.42112742775936,1.5789473684210527,Old
407,1266.0,2,2.2,92,1932,1,0,1,Fully Furnished,Greenfield,0,1,153400.0,121.16903633491312,0.9090909090909091,Very Old
408,1729.0,2,1.6,15,2009,3,1,1,Semi-Furnished,Downtown,2,2,727500.0,420.7634470792365,1.25,Recent
409,1860.0,2,1.8,77,1947,1,1,0,Semi-Furnished,Riverside,2,5,313700.0,168.65591397849462,1.1111111111111112,Very Old
410,2057.0,3,2.1,86,1938,1,2,0,Fully Furnished,Lakeside,6,3,462400.0,224.79338842975207,1.4285714285714286,Very Old
411,2156.0,3,2.5,40,1984,3,2,1,Semi-Furnished,Suburb_A,0,2,324500.0,150.51020408163265,1.2,Old
412,1238.0,2,1.2,87,1937,1,2,1,Semi-Furnished,Greenfield,0,1,156700.0,126.5751211631664,1.6666666666666667,Very Old
413,1938.294238328816,3,2.5,23,2001,4,1,0,Fully Furnished,Riverside,5,2,531200.0,514.2303969022265,1.2,Moderate
414,2439.0,4,3.1,91,1933,1,1,1,Fully Furnished,OldTown,4,2,309800.0,127.01927019270192,1.2903225806451613,Very Old
415,1966.0,1,1.0,45,1979,2,1,1,Unfurnished,Downtown,0,5,365600.0,185.9613428280773,1.0,Old
416,1426.0,3,2.6,2,2022,5,1,0,Semi-Furnished,Southside,8,5,714000.0,500.70126227208976,1.1538461538461537,New
417,2576.0,3,2.0,82,1942,1,2,0,Fully Furnished,Downtown,1,2,518800.0,201.3975155279503,1.5,Very Old
